date,XLV,XLF,IYT,XLI,XLE,RWR,XLK,XLP,XLY,XLU,XLB
20040217,0.11864021662294895,0.15370275161540645,,0.1175940155013314,0.1233705922596439,0.03028919975827676,0.18836242965849778,0.21840588742699404,0.11465867207620051,0.18016277254440957,0.1175081511439322
20040218,0.11275935464813443,0.14596227154930944,,0.10772569571314738,0.1142578221420099,0.02778792584145809,0.17739476163882903,0.20993213393204144,0.10244050980585755,0.1805138135941428,0.1130558157669417
20040219,0.10806926524102631,0.14885728541129933,,0.10177122412541195,0.1096619008190338,0.025543899869719663,0.1529601906115577,0.2083477105054278,0.1018077709788559,0.16694793093304314,0.11477012215679608
20040220,0.10199955801681523,0.1419070533017488,,0.09332459068034088,0.09752540844193676,0.025764971604344315,0.14151084713510678,0.21347034226375586,0.08813372106682832,0.15126871511349566,0.10008089401459215
20040223,0.09726458299212928,0.13709589814016365,,0.09057151466345448,0.10068265716048909,0.024392472618856745,0.12309495668050925,0.21799092469551115,0.07276339991687357,0.15367226562635108,0.09910102977495025
20040224,0.0872798857966253,0.11682955448287301,,0.0782435102150785,0.09643141773609212,0.02271644992140738,0.09975268490183346,0.17977922679028602,0.06184994606604334,0.12155435572156385,0.09338103807547576
20040225,0.09108097110767054,0.11824043066752234,,0.06914379596014475,0.0979771927199465,0.02206665123977204,0.09675313964040122,0.1765788298143701,0.06671333402800668,0.13013476104783545,0.09372260359417305
20040226,0.08721466762257175,0.12231669791116706,,0.07033181708628393,0.09988299150010947,0.022023409583956752,0.08874549966091673,0.16368502953025812,0.06918724989589614,0.13755666201628486,0.10002218019365336
20040227,0.0864269256117763,0.12806666908839143,,0.07924821550030178,0.10433745711195831,0.0220278576815825,0.08891276429108645,0.18595395359552008,0.07915274459347385,0.15294266716366636,0.1063822907835851
20040301,0.07336560489078128,0.12464705634381196,,0.07939834559799622,0.10582226703392769,0.023157522639083546,0.08171265447787095,0.1949570257999872,0.08395387358155372,0.1476410707689253,0.11115626144096424
20040302,0.06506682191687073,0.12415567819657045,,0.08571127469755094,0.1057305284324473,0.025017114679388067,0.08989938880182964,0.19406678795717267,0.09933040092342584,0.14335045996526194,0.10442357798832112
20040303,0.06684908167448222,0.14394579957405365,,0.0956864458178616,0.11009263689099838,0.027788353762592696,0.12052383459616714,0.20032262071401272,0.11232947825528528,0.14342725995930047,0.11420983816393401
20040304,0.06539747427642784,0.14208265932194927,,0.09193331176994486,0.10840941138238082,0.02666993317327948,0.11738639762091792,0.18445862561200987,0.1085975265989746,0.1545507361004582,0.11598821443629889
20040305,0.06715735962151283,0.14760077968724478,,0.09440732786543707,0.11163840632802619,0.02710152553010473,0.1075977056415143,0.178236159322678,0.11852819311676635,0.15275661005180635,0.1039534729692862
20040308,0.06800587285048829,0.1425858296676425,,0.07911523235327642,0.1169042845942144,0.0278955287447535,0.08938711880758074,0.17660687871335792,0.10264547477834697,0.15455820231848755,0.09900027325357146
20040309,0.05374656466480456,0.12615043436329695,,0.06289386264418387,0.1109652317901936,0.02751894678035982,0.06006404608784647,0.17355424068594005,0.08332357367047101,0.1351511554556559,0.08467298550748442
20040310,0.04353848894646166,0.11122593598502906,,0.05104547243469276,0.10807169408267066,0.026425294037488528,0.041429996578439876,0.1598437117999251,0.07283555471608666,0.12394483990533056,0.07578761679713444
20040311,0.026272078505580908,0.07760475081957799,,0.029102374761827345,0.09259768569452592,0.02261941795764727,0.013069233305503549,0.12002661224027798,0.050627772501010096,0.09305516599077254,0.06469621517626174
20040312,0.0366011168216197,0.09554053908949481,,0.04964996300400994,0.09828064109977432,0.02529039186130933,0.03413575871735246,0.12860277507324122,0.07173249449856489,0.11305259137096278,0.07706506906345059
20040315,0.04026423219904699,0.09615339678620896,,0.0506891477426918,0.10263580488555679,0.02489522725932594,0.034371034482757086,0.12688316504590172,0.06843532772826973,0.11625105226998148,0.07200732934148452
20040316,0.039218417234933925,0.0984757253806974,,0.05741637332500444,0.09893342747791549,0.024113754015049216,0.03489367301920418,0.12105189957746701,0.06883115391888216,0.12186116807852612,0.07735412205258155
20040317,0.052516532935957635,0.12438037858707982,,0.0859794081699647,0.10366710616971006,0.027123645421795975,0.0921803566607168,0.1533558248737795,0.10260897167382124,0.15492825220332018,0.09933766513585288
20040318,0.05737649732416028,0.12999625561901834,,0.09515562505056743,0.11428235416199674,0.02823704728181231,0.09506846386636628,0.15476385694877443,0.10613091364421821,0.14668361274578307,0.11343387186600119
20040319,0.04694812679688179,0.122849254468157,,0.0919764856226757,0.10525275668780357,0.026923725702122297,0.08647286078985363,0.15073682751214423,0.11351069109571531,0.11852279251165287,0.11505947843767671
20040322,0.033742934147891354,0.10323524407004411,,0.07136309035583079,0.09712470760986622,0.025978528946483344,0.046490815340892,0.13136629520103046,0.1023829735876957,0.09231117141385073,0.08711930394813797
20040323,0.040353594331234234,0.11087077943799088,,0.07904309639136306,0.09352848951880229,0.025523212708417148,0.07441365626565256,0.1375955235405664,0.10871262986930998,0.09408639515311588,0.10570613785423601
20040324,0.022283009856289053,0.08249377403252889,,0.06171432570896985,0.07385111357080433,0.02311601040522925,0.05397729890503991,0.11403907819215908,0.0865304898809393,0.09503238713161859,0.0902955311731817
20040325,0.02140859103146564,0.09104517247826056,,0.07378693225681793,0.06840198534073309,0.0230521166164398,0.09936503599852567,0.1366764844477841,0.10221776376013426,0.08575245806031155,0.1072631518348127
20040326,0.02825880164866555,0.08418375335184007,,0.07017658387609362,0.07167781031283076,0.020066989257444236,0.05184662049126819,0.11542541821637696,0.08997540992402543,0.08685176807418592,0.10095331423846808
20040329,0.0422301553569578,0.09216438951011106,,0.0822124065004082,0.0713701597440305,0.01788474991955178,0.06244680162311624,0.12905656719552033,0.09342010040652589,0.09543408147450565,0.11513029802864576
20040330,0.04113400633843879,0.09314798831945197,,0.0841327482452683,0.0786798367366867,0.020516291009341825,0.05579524335032792,0.1298234346564631,0.09837964455466479,0.10320074422682023,0.11915932702413634
20040331,0.050391197695236666,0.09057938986116396,,0.08784330565040771,0.08767799927099233,0.021388516948450238,0.057267621518500976,0.1339195920632987,0.10699396941704221,0.11198572614680144,0.11321552322866757
20040401,0.055310890933700944,0.09814779786797871,,0.08775844208905399,0.08305532963991157,0.02301133678405763,0.06607459229010179,0.1250781348041892,0.09775700668203388,0.11279680354784838,0.11759553691643787
20040402,0.06772054989490611,0.09501335230379578,0.03619328961247406,0.1064677955451132,0.0815394011510529,0.021753273644980763,0.0889341930042649,0.12769734793360651,0.10662750962822201,0.11059569634861646,0.13703413201464754
20040405,0.07531009155879341,0.08287249141581594,0.017382018570255356,0.115523747549912,0.08216095759797262,0.01464640399339099,0.09666184158100784,0.1267085673549344,0.10617178735193449,0.1062120952803351,0.12546468094684401
20040406,0.07164928798773428,0.07670923296904279,0.023837969341157457,0.1102678536727254,0.08446704379345114,0.008710324548283745,0.08590240375730462,0.12517055744694047,0.09660794614498659,0.10319777205317444,0.12492114345859251
20040407,0.06999342801994388,0.07662467050115424,0.02344340523341624,0.10697649400330196,0.09299518203387129,0.011488539033083996,0.06902797062231776,0.12268938441613211,0.09260070376110674,0.1062268503769548,0.1161711130937057
20040408,0.05990523577287839,0.07410979720712688,0.011474835688746078,0.10152780652230674,0.0920760045440938,0.008016096741019862,0.06693942150574707,0.1119964482304791,0.08015746951398942,0.10016982801938278,0.10892596662038566
20040412,0.07744651540189247,0.08812468027089328,0.015506537861274199,0.12120250886876772,0.10689086662911747,0.0026427165270873814,0.093508233721141,0.12745937888051875,0.10768825929331413,0.08976570930004137,0.13031064688405683
20040413,0.06589922569678097,0.06834745725741383,0.011026987446338446,0.10276770518098366,0.10214320255028968,0.002070126590818899,0.05984417335014553,0.11124665278205456,0.08736354147185864,0.06353817724490608,0.1072673693563646
20040414,0.06706144518504134,0.05802044073166431,0.004111119797154266,0.10529532349335542,0.10149032994177666,6.619878246415959e-05,0.05097556476336513,0.12444073578247707,0.08272489974709847,0.06705769182927707,0.10979135155770345
20040415,0.10893579900006647,0.06641833993774744,0.0243007215123916,0.12426273106915248,0.11741061642005655,0.004318875122551784,0.05550305611260531,0.1369203029929191,0.10079072577206834,0.07455885362357276,0.13511382086195406
20040416,0.10701580760186984,0.07087530587220976,0.02882181388187211,0.1342440216611604,0.12319858146889152,0.0077710865938062385,0.05362092595229845,0.14782216056721884,0.1150246227152528,0.07695868553830702,0.14250800869196933
20040419,0.1011934702937852,0.07104374077802184,0.03609359166686382,0.12993733630937632,0.12223448724445947,0.009159020179481444,0.09259791829484829,0.15400137428506785,0.11690112758131112,0.0738371967930807,0.14619983650755294
20040420,0.08905110733258025,0.05404671090754222,0.02343069678714366,0.12023589624251822,0.11302362047771988,0.0024379594038298528,0.05415744380703553,0.1428290534181672,0.09587305757754448,0.05634827329392729,0.11964684438922751
20040421,0.09324551903624756,0.04208216114908205,0.022454669441947846,0.11605052585628814,0.11000100118465055,0.003431894229166922,0.0418283937328958,0.12883423023562676,0.06884760368814401,0.06934188260676939,0.10260142024947089
20040422,0.10425067259062601,0.05745281956293048,0.030059126128404584,0.1366521845404098,0.12370850295233528,0.004309011622607077,0.06193781375659193,0.13616183942948293,0.09763944667101124,0.08457526454026892,0.12583816581901078
20040423,0.11182485725123163,0.05137453283786602,0.020281157284898488,0.12258145984777777,0.12840806158020404,0.002484061125035596,0.08312205079356463,0.13892426426708163,0.08791949199798006,0.07567025823880072,0.09972581218671334
20040426,0.09929259696326684,0.047187441548087725,0.01826096342308959,0.11537832550691943,0.12310715291621345,0.004093798392104865,0.06409851398314387,0.13200689982614408,0.07846426012727643,0.08214694482127141,0.09740949508733211
20040427,0.10713306030969731,0.03947722475432171,0.009365290325661316,0.11128298052851182,0.14059777042875304,0.003586539419894471,0.026072098952647567,0.12130310394896719,0.07736970904675586,0.07859491629796153,0.09845605572085987
20040428,0.10651801969518693,0.030686671667609598,0.003919388054155664,0.09179201929221413,0.13468576703670093,0.0028412784763125944,0.013523349780503294,0.11269414764667249,0.07001568322937607,0.08653227729629759,0.06324453664468414
20040429,0.103539650119692,0.029900875901776633,-0.01041408063744684,0.0825039623536842,0.11896514026820067,0.0008026213766654141,-0.012042855559566778,0.12250497823252354,0.06313843185259445,0.06808991538201152,0.05473876807147077
20040430,0.10132950550491603,0.025085210049370643,-0.022797521040003495,0.06698052850378877,0.12200150761608278,-0.0020969018590787218,-0.05154608715718502,0.11604612260220651,0.04395741936789377,0.07240478871540684,0.04549488803362013
20040503,0.12725218428368124,0.042372486171548186,-0.01779660567950324,0.08762327000263778,0.13643315826873037,-0.0003878368597884088,-0.03822231018803607,0.12441342867543835,0.047359012964590164,0.09057542512186476,0.04545519977473068
20040504,0.13798091186868267,0.044795463621507374,-0.011494556819400113,0.10766293605619867,0.13940968214987587,0.002249869024619897,-0.007032433991315005,0.12179731958420703,0.06114441322669789,0.100136460688643,0.07418101720662491
20040505,0.14640673854067454,0.047521944861617316,0.002291049545533906,0.11644175760698347,0.1434447479883977,0.0012136456760778317,0.003527149123246197,0.1225540118418828,0.06708879856336673,0.09134269698040072,0.07471979859099519
20040506,0.12345922171875641,0.02890089111737425,-0.008667264642954451,0.08796978569296093,0.1378411761017165,-0.0011746227186577986,-0.031646175144083154,0.1046450974244021,0.03386629917625059,0.09434865479932768,0.044969211436253514
20040507,0.09043312915578967,0.010773902801150747,-0.027214987330757598,0.06481930017077019,0.11709304781578221,-0.006127952714867483,-0.02694500626395708,0.10815589197373046,0.006468084850263369,0.05185988118474255,0.0033564038751377314
20040510,0.05980920111949592,0.015364734195539487,-0.02875430320551796,0.056112569844932986,0.0982137046900419,-0.007952538143091744,-0.013969449024698832,0.1101581438894321,0.004368415892878727,0.03518695414831418,0.00822953452673281
20040511,0.06507139460761674,0.023298044640155842,-0.011314552425116212,0.07060068696069795,0.11870037943304837,-0.007355690883232335,0.02347457112760788,0.10688963130760351,0.036264261182235726,0.043311000929593155,0.031119536973115754
20040512,0.0769228868565281,0.04756051942974474,-0.019867467273413694,0.09304038209190225,0.1306531738408118,-0.0067766934609011726,0.037037825152838516,0.10570843600678684,0.060208014847060946,0.06886512582749693,0.03319069810275781
20040513,0.06395905806346669,0.042130915831321496,-0.0036528098374119023,0.08150430169563673,0.12999945809469596,-0.005711633754203172,0.021647191818034484,0.09601537356459156,0.047442856104602096,0.05783361183610243,0.04302307692885265
20040514,0.0783214156088065,0.05317533978719663,-0.001675176252879544,0.09291869387150048,0.14397120373800537,-0.003207457021869956,0.024343504939808448,0.11425739991672461,0.050654119450425486,0.0706521361718411,0.049129915004484055
20040517,0.09177921589090557,0.03334107753505357,-0.007173387473685485,0.07601872754064544,0.15416029808020323,-0.0012631525912702342,-0.0029238677248877936,0.10156509246093652,0.021107097761222313,0.05891815977454365,0.02185888234436562
20040518,0.07278067621082757,0.03221626752836397,-0.006618618099968155,0.0744673414803198,0.14301236844141582,-0.00046693216259256016,-0.02411777963174062,0.08985524399251486,0.015009042546384866,0.04952982708960229,0.028790868530345622
20040519,0.06796272855093258,0.027145763748386464,-0.011543094543537202,0.059626447091466445,0.1395481473030743,-0.004445044347682707,-0.016279892833295468,0.07852635305141224,-0.00526439167630348,0.030703086065887928,0.013214412469460465
20040520,0.06087931867697694,0.02479820523193796,-0.01951313488895808,0.056818360894132725,0.13547680735234588,-0.0017605299340775055,-0.022464915154119348,0.08682569084735046,-0.0014354566684550685,0.035618818761194534,-0.0052121098551648915
20040521,0.06761825591611137,0.03358757403225793,-0.01777375841738484,0.06825977845895276,0.1363618728341733,-0.0025280375389799487,-0.02299539642355478,0.08213980126342318,0.006235655479039778,0.030361983210911114,0.005733346716252335
20040524,0.04104064870860938,0.02254053751624737,-0.019083368895802155,0.05657964082115696,0.1518180459217421,-0.0027060278969652,-0.03432560986376607,0.07938351466676954,0.00761550021576017,0.04810523726171936,-0.019144404298626915
20040525,0.05342480626339443,0.04239467696698408,-0.00803103689488223,0.0874082820360768,0.1654888847441345,-0.0002683908733754214,-0.0027575714681758864,0.11378096380156628,0.0488163325086005,0.07494568023302048,0.0070703524640751275
20040526,0.05802654558831767,0.05204627627707897,0.0007306547908962121,0.09152218319053564,0.1692767251570186,0.0020169216142476958,-0.000691755017062821,0.1155657903766366,0.05638118283106651,0.08002805486006424,0.0
20040527,0.07035478380058707,0.05247846968696413,0.005133441554671063,0.10020214557031995,0.1375284814925959,0.0032838176874825445,-0.009557411683454153,0.1286849133672581,0.0676269110435516,0.0951826031518405,0.003483576107823957
20040528,0.08190895271502141,0.06393881125917444,0.008213541007730727,0.11681501350915098,0.1397130623105673,0.004921610929897316,0.022295623481185363,0.12874989865840744,0.08563429704694973,0.09094632338795215,0.01609870585966335
20040601,0.07968820789479766,0.04868213467893443,0.008203290764136003,0.10044056175284524,0.14595655506288394,0.003312876435274126,0.00904455789777028,0.1258075407470731,0.07850168986401607,0.08528390957006982,-0.00791385089445999
20040602,0.09604607848824888,0.06655089347265451,0.01872656568854132,0.12001689061003341,0.1470247462608192,0.004338990544912323,0.04008833246107263,0.1473693884224195,0.09519406810536041,0.10553190999289092,-0.003466945259628209
20040603,0.1049305087594852,0.06463957952553324,0.019206121846202705,0.11087668214861321,0.1411923669028918,0.005309378855246949,0.013559039036601531,0.1433020206759744,0.09530756432538198,0.079656290961158,-0.01250206738049568
20040604,0.09057464418519012,0.06169057528139144,0.007387501880334547,0.09091454529371432,0.1347723774766095,0.0032599411482463684,0.0007004461771028066,0.14851167299967102,0.07714903213539705,0.07902877731947698,-0.013352190437229646
20040607,0.10217740713636508,0.07736570208882868,0.022140188851759286,0.12179098121988355,0.14607258216729432,0.004165578999091475,0.03155714791860631,0.15251731254243575,0.09308280297754191,0.09213122591825901,0.0014709535339017526
20040608,0.10818800795845816,0.0801865990708316,0.028195959408173776,0.12267731444580357,0.16099971602287405,0.004733439572909523,0.05780954960453794,0.17339835304717538,0.10823834488354707,0.08275220607759984,0.003927144853946695
20040609,0.08508202449856725,0.055326568138317614,0.02307884554660892,0.09241843273723309,0.13879816002519182,0.0034184924619348636,0.03420486825999573,0.1493959527941211,0.1007284267016317,0.05946093029525261,-0.010794522613553195
20040610,0.08355462737968351,0.06769549772905338,0.019862157113361752,0.10281922637116477,0.14602850122482322,0.0025596530157880847,0.04443546278233882,0.15162882443665526,0.09211489045040394,0.0649653207373341,-0.01219470895519729
20040614,0.06120844094975324,0.037414697608904875,0.011757625529931693,0.06929008793724992,0.10708394751317392,0.0003588589258949231,0.0007049798093593785,0.13398279399459162,0.045436469466392064,0.027272469177683924,-0.0401066517679647
20040615,0.0723993278254884,0.04708548328315701,0.01985432193356576,0.093574742060636,0.13322820776675418,0.003299428524285625,0.037157010042525314,0.15764218415848616,0.056015730172752264,0.05464111979311496,-0.020887007289052486
20040616,0.07463759011803307,0.04244592964280407,0.019368581842304115,0.08541762985857738,0.15622068033479997,0.003930089726267859,0.028611986718163798,0.1460199496994899,0.05194625280151287,0.04272949291534559,-0.0325949442276148
20040617,0.07740408367854454,0.04179516357260157,0.018557648594659706,0.08119777588109302,0.17532746228023835,0.004526663799539034,0.0007096497767758548,0.13926756556984798,0.05066436675952782,0.04602729334955082,-0.03079713004217702
20040618,0.06790142849601691,0.0367672492725949,0.024442237521444678,0.09319353824499299,0.1603955913849928,0.0022558731935919075,0.006403638902918833,0.13976454979585026,0.05507942636488448,0.0360492926726437,-0.014991186116398703
20040621,0.052565028886910496,0.03313713281779229,0.021890881157616716,0.08823811549950382,0.15280506382060008,0.0033186786115748865,-0.0028395460095155052,0.1373702506123413,0.0404899410170514,0.047027998946078044,-0.029827406880871248
20040622,0.03207529287199931,0.021059057925897493,0.015751864980066248,0.08028017980187496,0.14565253919248172,0.0027946441459926305,-0.013243836279835046,0.12733081505545105,0.0160573131647845,0.025041560761862675,-0.04533834596434684
20040623,0.037767776317254656,0.021577217368341086,0.03208513994863139,0.11228453004861517,0.1609237844769551,0.003460290694178603,0.008377250212939516,0.12826348202882767,0.03623054883099821,0.034975655129749365,-0.022664893326269118
20040624,0.031122748161668632,0.02815069436105043,0.032010008508301144,0.10365648585322611,0.1606058326625838,0.00370435719731383,0.003495929335491438,0.11066519241725678,0.023370457406384947,0.04504579966591299,-0.02134287984210428
20040625,0.01222901161763476,0.025343727696459394,0.030333592485081207,0.09998844494455611,0.15354417398395062,0.004885661478750729,0.002087316644756216,0.11726269080800227,0.037381815497061925,0.0385300941908675,-0.011723099377049944
20040628,-0.0038699847646124063,0.012841183459027966,0.034916261827354196,0.07083989773156947,0.11321909567863965,0.005755732492713715,-0.04286811747302683,0.1064020493020212,0.01823217215287596,0.044342175393762846,-0.04209120532331218
20040629,0.0,0.007420841512701321,0.033160978208520014,0.08363556000537091,0.1203616777359873,0.0026030649215166455,-0.04129754160335531,0.1050112829235795,-0.0022704276815973794,0.033603165122729234,-0.013226700498743093
20040630,-0.004380676009129532,0.012383322148425044,0.03671366601585138,0.08878967230708233,0.14130224460568605,0.005607316826415327,-0.03859906008527316,0.12693979001834202,-0.006783985869313756,0.03177676027134024,0.002952247996719855
20040701,-0.02080569540117445,-0.0024668910829289195,0.031284640236011324,0.05556690887428385,0.1388026730447131,0.004809397400384005,-0.09215006725252212,0.11193676202257717,-0.011908173774994807,0.009208736194059965,-0.03831160733752704
20040702,-0.011536402638287719,0.006443911506756558,0.031522901697236316,0.05719219522684137,0.13634000723631684,0.007032631846605661,-0.08922160229554295,0.1303979157271446,-0.01421876269350804,0.0361788820865927,-0.02056239283028335
20040706,-0.02077709647512351,-0.009361500641507859,0.020771102504692954,0.04877578796476224,0.13473870699223908,0.007362547983205854,-0.14055228043512286,0.12461179307631244,-0.021594279014841497,0.03373161930423418,-0.028237587125211062
20040707,-0.01746668851716889,-0.005440010177046161,0.02764476781006589,0.05683912848874418,0.13967615348101997,0.00819740954200716,-0.11272349650759551,0.13302407237850697,-0.02380720472506996,0.04760166730921244,0.004084394290283252
20040708,-0.030102587847691913,-0.026345013637483483,0.009631376359724013,0.028904314547897245,0.13589418943250803,0.005098600452129803,-0.15292108769211352,0.12524038896356018,-0.06052046611878745,0.015966159356192985,-0.01272693187119114
20040709,-0.03761708613677528,-0.03748220094181648,0.016228459943838335,0.03816377302785923,0.16202031268094738,0.005246521610323075,-0.1492842835969431,0.1325164901652453,-0.05547575647250754,0.01857069203450476,0.002564336426462309
20040712,-0.04737560266517757,-0.03527363305352003,0.013842346850348861,0.014233038038130367,0.1443941384352494,0.006877550310198019,-0.1724079834932156,0.1406243212816911,-0.05077100014004343,0.026252399356697913,0.004103013653945576
20040713,-0.029523315219079332,-0.0318395033571747,0.017101876938083498,0.03398662751189228,0.11225604699614199,0.00618419930057462,-0.18623598455499668,0.1568955420075723,-0.03175238526539167,0.0075685596311116515,0.003574916751573474
20040714,-0.049029972502623954,-0.0573032377403186,0.010048966624244841,0.021880124284008082,0.11711127464228917,0.007017574760155387,-0.20047308544021608,0.15048764734529563,-0.059207454997820874,-0.009099041777561667,0.002550780986849373
20040715,-0.06765127042563326,-0.06881153395355907,0.009160719151842295,0.03483995049782672,0.12765522218927677,0.007964993052095375,-0.19530478790644676,0.1481413142380592,-0.07978635118196413,-0.0074237853458457405,0.0190412243232397
20040716,-0.07200795269058674,-0.061636170739746234,0.0065987812154556305,0.03420423140677748,0.127999055666383,0.00684921775928194,-0.20542456461918396,0.12941279850635073,-0.0916122769215694,0.024063575314975338,0.04875422077975738
20040719,-0.09471584683598401,-0.07674295466873547,0.012168386654696498,0.011381083640376446,0.11548387928863495,0.0061301442953656275,-0.2303500840229347,0.1072085928065679,-0.09940246149854462,0.044851169397622896,0.02957074587104143
20040720,-0.0786574385587952,-0.061542613886436615,0.023051593990441554,0.03229966668328337,0.11235532502983807,0.004569571300667696,-0.1872879191458581,0.12631449249980536,-0.07032762939297017,0.0555239637910883,0.03119428296520681
20040721,-0.08005328869924798,-0.05108669861765558,0.022272355897529756,0.0355498470981536,0.10802467778919198,0.0031780804295620546,-0.1843576129140099,0.12201630735596623,-0.04540413059000142,0.01649941663382506,0.01627252388861843
